timestamp,pleth
2020-01-01 12:01:05.688,1284
2020-01-01 12:01:05.696,1273
2020-01-01 12:01:05.704,1263
2020-01-01 12:01:05.712,1252
2020-01-01 12:01:05.720,1240
2020-01-01 12:01:05.728,1227
2020-01-01 12:01:05.736,1215
2020-01-01 12:01:05.744,1208
2020-01-01 12:01:05.752,1202
2020-01-01 12:01:05.760,1193
2020-01-01 12:01:05.768,1186
2020-01-01 12:01:05.776,1179
2020-01-01 12:01:05.784,1174
2020-01-01 12:01:05.792,1174
2020-01-01 12:01:05.800,1183
2020-01-01 12:01:05.808,1206
2020-01-01 12:01:05.816,1220
2020-01-01 12:01:05.824,1250
2020-01-01 12:01:05.832,1334
2020-01-01 12:01:05.840,1436
2020-01-01 12:01:05.848,1552
2020-01-01 12:01:05.856,1698
2020-01-01 12:01:05.864,1863
2020-01-01 12:01:05.872,2037
2020-01-01 12:01:05.880,2208
2020-01-01 12:01:05.888,2370
2020-01-01 12:01:05.896,2521
2020-01-01 12:01:05.904,2658
2020-01-01 12:01:05.912,2779
2020-01-01 12:01:05.920,2883
2020-01-01 12:01:05.928,2972
2020-01-01 12:01:05.936,3048
2020-01-01 12:01:05.944,3099
2020-01-01 12:01:05.952,3135
2020-01-01 12:01:05.960,3171
2020-01-01 12:01:05.968,3204
2020-01-01 12:01:05.976,3230
2020-01-01 12:01:05.984,3249
2020-01-01 12:01:05.992,3258
2020-01-01 12:01:06.000,3259
2020-01-01 12:01:06.008,3253
2020-01-01 12:01:06.016,3238
2020-01-01 12:01:06.024,3213
2020-01-01 12:01:06.032,3177
2020-01-01 12:01:06.040,3134
2020-01-01 12:01:06.048,3082
2020-01-01 12:01:06.056,3019
2020-01-01 12:01:06.064,2945
2020-01-01 12:01:06.072,2861
2020-01-01 12:01:06.080,2771
2020-01-01 12:01:06.088,2680
2020-01-01 12:01:06.096,2593
2020-01-01 12:01:06.104,2509
2020-01-01 12:01:06.112,2432
2020-01-01 12:01:06.120,2362
2020-01-01 12:01:06.128,2301
2020-01-01 12:01:06.136,2248
2020-01-01 12:01:06.144,2206
2020-01-01 12:01:06.152,2171
2020-01-01 12:01:06.160,2140
2020-01-01 12:01:06.168,2111
2020-01-01 12:01:06.176,2083
2020-01-01 12:01:06.184,2057
2020-01-01 12:01:06.192,2032
2020-01-01 12:01:06.200,2005
2020-01-01 12:01:06.208,1975
2020-01-01 12:01:06.216,1942
2020-01-01 12:01:06.224,1908
2020-01-01 12:01:06.232,1873
2020-01-01 12:01:06.240,1842
2020-01-01 12:01:06.248,1816
2020-01-01 12:01:06.256,1789
2020-01-01 12:01:06.264,1761
2020-01-01 12:01:06.272,1733
2020-01-01 12:01:06.280,1705
2020-01-01 12:01:06.288,1675
2020-01-01 12:01:06.296,1646
2020-01-01 12:01:06.304,1618
2020-01-01 12:01:06.312,1591
2020-01-01 12:01:06.320,1564
2020-01-01 12:01:06.328,1537
2020-01-01 12:01:06.336,1512
2020-01-01 12:01:06.344,1493
2020-01-01 12:01:06.352,1477
2020-01-01 12:01:06.360,1457
2020-01-01 12:01:06.368,1436
2020-01-01 12:01:06.376,1415
2020-01-01 12:01:06.384,1395
2020-01-01 12:01:06.392,1377
2020-01-01 12:01:06.400,1360
2020-01-01 12:01:06.408,1346
2020-01-01 12:01:06.416,1332
2020-01-01 12:01:06.424,1317
2020-01-01 12:01:06.432,1301
2020-01-01 12:01:06.440,1289
2020-01-01 12:01:06.448,1278
2020-01-01 12:01:06.456,1263
2020-01-01 12:01:06.464,1245
2020-01-01 12:01:06.472,1226
2020-01-01 12:01:06.480,1208
2020-01-01 12:01:06.488,1192
2020-01-01 12:01:06.496,1177
2020-01-01 12:01:06.504,1162
2020-01-01 12:01:06.512,1146
2020-01-01 12:01:06.520,1128
2020-01-01 12:01:06.528,1109
2020-01-01 12:01:06.536,1092
2020-01-01 12:01:06.544,1081
2020-01-01 12:01:06.552,1073
2020-01-01 12:01:06.560,1063
2020-01-01 12:01:06.568,1050
2020-01-01 12:01:06.576,1036
2020-01-01 12:01:06.584,1021
2020-01-01 12:01:06.592,1004
2020-01-01 12:01:06.600,987
2020-01-01 12:01:06.608,971
2020-01-01 12:01:06.616,955
2020-01-01 12:01:06.624,942
2020-01-01 12:01:06.632,933
2020-01-01 12:01:06.640,929
2020-01-01 12:01:06.648,931
2020-01-01 12:01:06.656,938
2020-01-01 12:01:06.664,957
2020-01-01 12:01:06.672,993
2020-01-01 12:01:06.680,1054
2020-01-01 12:01:06.688,1141
2020-01-01 12:01:06.696,1254
2020-01-01 12:01:06.704,1392
2020-01-01 12:01:06.712,1549
2020-01-01 12:01:06.720,1714
2020-01-01 12:01:06.728,1882
2020-01-01 12:01:06.736,2027
2020-01-01 12:01:06.744,2156
2020-01-01 12:01:06.752,2292
2020-01-01 12:01:06.760,2423
2020-01-01 12:01:06.768,2545
2020-01-01 12:01:06.776,2656
2020-01-01 12:01:06.784,2753
2020-01-01 12:01:06.792,2837
2020-01-01 12:01:06.800,2908
2020-01-01 12:01:06.808,2966
2020-01-01 12:01:06.816,3014
2020-01-01 12:01:06.824,3053
2020-01-01 12:01:06.832,3084
2020-01-01 12:01:06.840,3100
2020-01-01 12:01:06.848,3106
2020-01-01 12:01:06.856,3109
2020-01-01 12:01:06.864,3107
2020-01-01 12:01:06.872,3099
2020-01-01 12:01:06.880,3080
2020-01-01 12:01:06.888,3051
2020-01-01 12:01:06.896,3011
2020-01-01 12:01:06.904,2959
2020-01-01 12:01:06.912,2895
2020-01-01 12:01:06.920,2822
2020-01-01 12:01:06.928,2742
2020-01-01 12:01:06.936,2666
2020-01-01 12:01:06.944,2590
2020-01-01 12:01:06.952,2509
2020-01-01 12:01:06.960,2428
2020-01-01 12:01:06.968,2351
2020-01-01 12:01:06.976,2282
2020-01-01 12:01:06.984,2221
2020-01-01 12:01:06.992,2168
2020-01-01 12:01:07.000,2123
2020-01-01 12:01:07.008,2085
2020-01-01 12:01:07.016,2051
2020-01-01 12:01:07.024,2021
2020-01-01 12:01:07.032,1994
2020-01-01 12:01:07.040,1969
2020-01-01 12:01:07.048,1944
2020-01-01 12:01:07.056,1918
2020-01-01 12:01:07.064,1891
2020-01-01 12:01:07.072,1862
2020-01-01 12:01:07.080,1830
2020-01-01 12:01:07.088,1798
2020-01-01 12:01:07.096,1766
2020-01-01 12:01:07.104,1735
2020-01-01 12:01:07.112,1704
2020-01-01 12:01:07.120,1673
2020-01-01 12:01:07.128,1642
2020-01-01 12:01:07.136,1616
2020-01-01 12:01:07.144,1594
2020-01-01 12:01:07.152,1570
2020-01-01 12:01:07.160,1545
2020-01-01 12:01:07.168,1519
2020-01-01 12:01:07.176,1495
2020-01-01 12:01:07.184,1474
2020-01-01 12:01:07.192,1456
2020-01-01 12:01:07.200,1440
2020-01-01 12:01:07.208,1427
2020-01-01 12:01:07.216,1419
2020-01-01 12:01:07.224,1422
2020-01-01 12:01:07.232,1440
2020-01-01 12:01:07.240,1469
2020-01-01 12:01:07.248,1512
2020-01-01 12:01:07.256,1579
2020-01-01 12:01:07.264,1668
2020-01-01 12:01:07.272,1775
2020-01-01 12:01:07.280,1897
2020-01-01 12:01:07.288,2029
2020-01-01 12:01:07.296,2164
2020-01-01 12:01:07.304,2296
2020-01-01 12:01:07.312,2419
2020-01-01 12:01:07.320,2531
2020-01-01 12:01:07.328,2630
2020-01-01 12:01:07.336,2704
2020-01-01 12:01:07.344,2759
2020-01-01 12:01:07.352,2809
2020-01-01 12:01:07.360,2851
2020-01-01 12:01:07.368,2882
2020-01-01 12:01:07.376,2902
2020-01-01 12:01:07.384,2912
2020-01-01 12:01:07.392,2911
2020-01-01 12:01:07.400,2899
2020-01-01 12:01:07.408,2875
2020-01-01 12:01:07.416,2840
2020-01-01 12:01:07.424,2793
2020-01-01 12:01:07.432,2737
2020-01-01 12:01:07.440,2678
2020-01-01 12:01:07.448,2615
2020-01-01 12:01:07.456,2544
2020-01-01 12:01:07.464,2468
2020-01-01 12:01:07.472,2391
2020-01-01 12:01:07.480,2319
2020-01-01 12:01:07.488,2254
2020-01-01 12:01:07.496,2198
2020-01-01 12:01:07.504,2153
2020-01-01 12:01:07.512,2120
2020-01-01 12:01:07.520,2094
2020-01-01 12:01:07.528,2075
2020-01-01 12:01:07.536,2061
2020-01-01 12:01:07.544,2049
2020-01-01 12:01:07.552,2040
2020-01-01 12:01:07.560,2033
2020-01-01 12:01:07.568,2027
2020-01-01 12:01:07.576,2022
2020-01-01 12:01:07.584,2015
2020-01-01 12:01:07.592,2006
2020-01-01 12:01:07.600,1996
2020-01-01 12:01:07.608,1985
2020-01-01 12:01:07.616,1972
2020-01-01 12:01:07.624,1959
2020-01-01 12:01:07.632,1945
2020-01-01 12:01:07.640,1931
2020-01-01 12:01:07.648,1918
2020-01-01 12:01:07.656,1902
2020-01-01 12:01:07.664,1886
2020-01-01 12:01:07.672,1869
2020-01-01 12:01:07.680,1850
2020-01-01 12:01:07.688,1831
2020-01-01 12:01:07.696,1811
2020-01-01 12:01:07.704,1790
2020-01-01 12:01:07.712,1769
2020-01-01 12:01:07.720,1748
2020-01-01 12:01:07.728,1726
2020-01-01 12:01:07.736,1707
2020-01-01 12:01:07.744,1689
2020-01-01 12:01:07.752,1665
2020-01-01 12:01:07.760,1639
2020-01-01 12:01:07.768,1613
2020-01-01 12:01:07.776,1586
2020-01-01 12:01:07.784,1560
2020-01-01 12:01:07.792,1533
2020-01-01 12:01:07.800,1508
2020-01-01 12:01:07.808,1484
2020-01-01 12:01:07.816,1461
2020-01-01 12:01:07.824,1438
2020-01-01 12:01:07.832,1416
2020-01-01 12:01:07.840,1398
2020-01-01 12:01:07.848,1381
2020-01-01 12:01:07.856,1361
2020-01-01 12:01:07.864,1353
2020-01-01 12:01:07.872,1351
2020-01-01 12:01:07.880,1341
2020-01-01 12:01:07.888,1327
2020-01-01 12:01:07.896,1312
2020-01-01 12:01:07.904,1297
2020-01-01 12:01:07.912,1283
2020-01-01 12:01:07.920,1270
2020-01-01 12:01:07.928,1258
2020-01-01 12:01:07.936,1250
2020-01-01 12:01:07.944,1244
2020-01-01 12:01:07.952,1235
2020-01-01 12:01:07.960,1225
2020-01-01 12:01:07.968,1214
2020-01-01 12:01:07.976,1203
2020-01-01 12:01:07.984,1191
2020-01-01 12:01:07.992,1180
2020-01-01 12:01:08.000,1168
2020-01-01 12:01:08.008,1157
2020-01-01 12:01:08.016,1144
2020-01-01 12:01:08.024,1131
2020-01-01 12:01:08.032,1120
2020-01-01 12:01:08.040,1114
2020-01-01 12:01:08.048,1111
2020-01-01 12:01:08.056,1106
2020-01-01 12:01:08.064,1097
2020-01-01 12:01:08.072,1085
2020-01-01 12:01:08.080,1072
2020-01-01 12:01:08.088,1057
2020-01-01 12:01:08.096,1045
2020-01-01 12:01:08.104,1038
2020-01-01 12:01:08.112,1038
2020-01-01 12:01:08.120,1052
2020-01-01 12:01:08.128,1084
2020-01-01 12:01:08.136,1128
2020-01-01 12:01:08.144,1188
2020-01-01 12:01:08.152,1275
2020-01-01 12:01:08.160,1387
2020-01-01 12:01:08.168,1520
2020-01-01 12:01:08.176,1669
2020-01-01 12:01:08.184,1829
2020-01-01 12:01:08.192,1992
2020-01-01 12:01:08.200,2151
2020-01-01 12:01:08.208,2302
2020-01-01 12:01:08.216,2442
2020-01-01 12:01:08.224,2568
2020-01-01 12:01:08.232,2678
2020-01-01 12:01:08.240,2760
2020-01-01 12:01:08.248,2824
2020-01-01 12:01:08.256,2888
2020-01-01 12:01:08.264,2946
2020-01-01 12:01:08.272,2996
2020-01-01 12:01:08.280,3039
2020-01-01 12:01:08.288,3073
2020-01-01 12:01:08.296,3099
2020-01-01 12:01:08.304,3118
2020-01-01 12:01:08.312,3129
2020-01-01 12:01:08.320,3133
2020-01-01 12:01:08.328,3128
2020-01-01 12:01:08.336,3112
2020-01-01 12:01:08.344,3086
2020-01-01 12:01:08.352,3054
2020-01-01 12:01:08.360,3014
2020-01-01 12:01:08.368,2963
2020-01-01 12:01:08.376,2901
2020-01-01 12:01:08.384,2828
2020-01-01 12:01:08.392,2747
2020-01-01 12:01:08.400,2663
2020-01-01 12:01:08.408,2579
2020-01-01 12:01:08.416,2495
2020-01-01 12:01:08.424,2416
2020-01-01 12:01:08.432,2342
2020-01-01 12:01:08.440,2281
2020-01-01 12:01:08.448,2230
2020-01-01 12:01:08.456,2182
2020-01-01 12:01:08.464,2138
2020-01-01 12:01:08.472,2100
2020-01-01 12:01:08.480,2065
2020-01-01 12:01:08.488,2033
2020-01-01 12:01:08.496,2004
2020-01-01 12:01:08.504,1976
2020-01-01 12:01:08.512,1947
2020-01-01 12:01:08.520,1918
2020-01-01 12:01:08.528,1889
2020-01-01 12:01:08.536,1863
2020-01-01 12:01:08.544,1839
2020-01-01 12:01:08.552,1810
2020-01-01 12:01:08.560,1780
2020-01-01 12:01:08.568,1749
2020-01-01 12:01:08.576,1717
2020-01-01 12:01:08.584,1685
2020-01-01 12:01:08.592,1654
2020-01-01 12:01:08.600,1624
2020-01-01 12:01:08.608,1594
2020-01-01 12:01:08.616,1564
2020-01-01 12:01:08.624,1532
2020-01-01 12:01:08.632,1506
2020-01-01 12:01:08.640,1483
2020-01-01 12:01:08.648,1456
2020-01-01 12:01:08.656,1428
2020-01-01 12:01:08.664,1401
2020-01-01 12:01:08.672,1376
2020-01-01 12:01:08.680,1352
2020-01-01 12:01:08.688,1329
2020-01-01 12:01:08.696,1306
2020-01-01 12:01:08.704,1285
2020-01-01 12:01:08.712,1269
2020-01-01 12:01:08.720,1255
2020-01-01 12:01:08.728,1243
2020-01-01 12:01:08.736,1235
2020-01-01 12:01:08.744,1229
2020-01-01 12:01:08.752,1220
2020-01-01 12:01:08.760,1210
2020-01-01 12:01:08.768,1199
2020-01-01 12:01:08.776,1187
2020-01-01 12:01:08.784,1177
2020-01-01 12:01:08.792,1167
2020-01-01 12:01:08.800,1157
2020-01-01 12:01:08.808,1148
2020-01-01 12:01:08.816,1140
2020-01-01 12:01:08.824,1132
2020-01-01 12:01:08.832,1128
2020-01-01 12:01:08.840,1126
2020-01-01 12:01:08.848,1120
2020-01-01 12:01:08.856,1111
2020-01-01 12:01:08.864,1101
2020-01-01 12:01:08.872,1089
2020-01-01 12:01:08.880,1075
2020-01-01 12:01:08.888,1061
2020-01-01 12:01:08.896,1048
2020-01-01 12:01:08.904,1038
2020-01-01 12:01:08.912,1028
2020-01-01 12:01:08.920,1019
2020-01-01 12:01:08.928,1011
2020-01-01 12:01:08.936,1007
2020-01-01 12:01:08.944,1007
2020-01-01 12:01:08.952,1003
2020-01-01 12:01:08.960,996
2020-01-01 12:01:08.968,987
2020-01-01 12:01:08.976,977
2020-01-01 12:01:08.984,966
2020-01-01 12:01:08.992,956
2020-01-01 12:01:09.000,948
2020-01-01 12:01:09.008,943
2020-01-01 12:01:09.016,945
2020-01-01 12:01:09.024,957
2020-01-01 12:01:09.032,980
2020-01-01 12:01:09.040,1019
2020-01-01 12:01:09.048,1080
2020-01-01 12:01:09.056,1166
2020-01-01 12:01:09.064,1275
2020-01-01 12:01:09.072,1405
2020-01-01 12:01:09.080,1549
2020-01-01 12:01:09.088,1700
2020-01-01 12:01:09.096,1854
2020-01-01 12:01:09.104,2005
2020-01-01 12:01:09.112,2147
2020-01-01 12:01:09.120,2278
2020-01-01 12:01:09.128,2398
2020-01-01 12:01:09.136,2491
2020-01-01 12:01:09.144,2565
2020-01-01 12:01:09.152,2639
2020-01-01 12:01:09.160,2707
2020-01-01 12:01:09.168,2766
2020-01-01 12:01:09.176,2814
2020-01-01 12:01:09.184,2851
2020-01-01 12:01:09.192,2879
2020-01-01 12:01:09.200,2898
2020-01-01 12:01:09.208,2908
2020-01-01 12:01:09.216,2909
2020-01-01 12:01:09.224,2903
2020-01-01 12:01:09.232,2889
2020-01-01 12:01:09.240,2868
2020-01-01 12:01:09.248,2843
2020-01-01 12:01:09.256,2811
2020-01-01 12:01:09.264,2771
2020-01-01 12:01:09.272,2720
2020-01-01 12:01:09.280,2658
2020-01-01 12:01:09.288,2588
2020-01-01 12:01:09.296,2509
2020-01-01 12:01:09.304,2426
2020-01-01 12:01:09.312,2343
2020-01-01 12:01:09.320,2262
2020-01-01 12:01:09.328,2185
2020-01-01 12:01:09.336,2120
2020-01-01 12:01:09.344,2066
2020-01-01 12:01:09.352,2015
2020-01-01 12:01:09.360,1969
2020-01-01 12:01:09.368,1928
2020-01-01 12:01:09.376,1894
2020-01-01 12:01:09.384,1866
2020-01-01 12:01:09.392,1841
2020-01-01 12:01:09.400,1818
2020-01-01 12:01:09.408,1795
2020-01-01 12:01:09.416,1773
2020-01-01 12:01:09.424,1753
2020-01-01 12:01:09.432,1736
2020-01-01 12:01:09.440,1719
2020-01-01 12:01:09.448,1697
2020-01-01 12:01:09.456,1672
2020-01-01 12:01:09.464,1647
2020-01-01 12:01:09.472,1623
2020-01-01 12:01:09.480,1598
2020-01-01 12:01:09.488,1572
2020-01-01 12:01:09.496,1547
2020-01-01 12:01:09.504,1522
2020-01-01 12:01:09.512,1496
2020-01-01 12:01:09.520,1469
2020-01-01 12:01:09.528,1442
2020-01-01 12:01:09.536,1420
2020-01-01 12:01:09.544,1401
2020-01-01 12:01:09.552,1380
2020-01-01 12:01:09.560,1358
2020-01-01 12:01:09.568,1335
2020-01-01 12:01:09.576,1312
2020-01-01 12:01:09.584,1292
2020-01-01 12:01:09.592,1278
2020-01-01 12:01:09.600,1272
2020-01-01 12:01:09.608,1275
2020-01-01 12:01:09.616,1289
2020-01-01 12:01:09.624,1320
2020-01-01 12:01:09.632,1363
2020-01-01 12:01:09.640,1419
2020-01-01 12:01:09.648,1499
2020-01-01 12:01:09.656,1600
2020-01-01 12:01:09.664,1717
2020-01-01 12:01:09.672,1845
2020-01-01 12:01:09.680,1977
2020-01-01 12:01:09.688,2109
2020-01-01 12:01:09.696,2236
2020-01-01 12:01:09.704,2355
2020-01-01 12:01:09.712,2461
2020-01-01 12:01:09.720,2553
2020-01-01 12:01:09.728,2631
2020-01-01 12:01:09.736,2686
2020-01-01 12:01:09.744,2726
2020-01-01 12:01:09.752,2764
2020-01-01 12:01:09.760,2803
2020-01-01 12:01:09.768,2819
2020-01-01 12:01:09.776,2826
2020-01-01 12:01:09.784,2823
2020-01-01 12:01:09.792,2808
2020-01-01 12:01:09.800,2784
2020-01-01 12:01:09.808,2748
2020-01-01 12:01:09.816,2702
2020-01-01 12:01:09.824,2652
2020-01-01 12:01:09.832,2596
2020-01-01 12:01:09.840,2528
2020-01-01 12:01:09.848,2450
2020-01-01 12:01:09.856,2366
2020-01-01 12:01:09.864,2278
2020-01-01 12:01:09.872,2191
2020-01-01 12:01:09.880,2106
2020-01-01 12:01:09.888,2026
2020-01-01 12:01:09.896,1954
2020-01-01 12:01:09.904,1897
2020-01-01 12:01:09.912,1852
2020-01-01 12:01:09.920,1812
2020-01-01 12:01:09.928,1781
2020-01-01 12:01:09.936,1757
2020-01-01 12:01:09.944,1733
2020-01-01 12:01:09.952,1711
2020-01-01 12:01:09.960,1692
2020-01-01 12:01:09.968,1676
2020-01-01 12:01:09.976,1660
2020-01-01 12:01:09.984,1644
2020-01-01 12:01:09.992,1628
2020-01-01 12:01:10.000,1611
2020-01-01 12:01:10.008,1592
2020-01-01 12:01:10.016,1573
2020-01-01 12:01:10.024,1558
2020-01-01 12:01:10.032,1545
2020-01-01 12:01:10.040,1528
2020-01-01 12:01:10.048,1510
2020-01-01 12:01:10.056,1492
2020-01-01 12:01:10.064,1474
2020-01-01 12:01:10.072,1457
2020-01-01 12:01:10.080,1441
2020-01-01 12:01:10.088,1426
2020-01-01 12:01:10.096,1411
2020-01-01 12:01:10.104,1397
2020-01-01 12:01:10.112,1384
2020-01-01 12:01:10.120,1374
2020-01-01 12:01:10.128,1368
2020-01-01 12:01:10.136,1364
2020-01-01 12:01:10.144,1359
2020-01-01 12:01:10.152,1353
2020-01-01 12:01:10.160,1346
2020-01-01 12:01:10.168,1340
2020-01-01 12:01:10.176,1336
2020-01-01 12:01:10.184,1334
2020-01-01 12:01:10.192,1333
2020-01-01 12:01:10.200,1333
2020-01-01 12:01:10.208,1333
2020-01-01 12:01:10.216,1332
2020-01-01 12:01:10.224,1332
2020-01-01 12:01:10.232,1333
2020-01-01 12:01:10.240,1332
2020-01-01 12:01:10.248,1330
2020-01-01 12:01:10.256,1328
2020-01-01 12:01:10.264,1326
2020-01-01 12:01:10.272,1323
2020-01-01 12:01:10.280,1320
2020-01-01 12:01:10.288,1314
2020-01-01 12:01:10.296,1306
2020-01-01 12:01:10.304,1296
2020-01-01 12:01:10.312,1283
2020-01-01 12:01:10.320,1272
2020-01-01 12:01:10.328,1262
2020-01-01 12:01:10.336,1249
2020-01-01 12:01:10.344,1238
2020-01-01 12:01:10.352,1229
2020-01-01 12:01:10.360,1225
2020-01-01 12:01:10.368,1230
2020-01-01 12:01:10.376,1250
2020-01-01 12:01:10.384,1288
2020-01-01 12:01:10.392,1348
2020-01-01 12:01:10.400,1431
2020-01-01 12:01:10.408,1537
2020-01-01 12:01:10.416,1663
2020-01-01 12:01:10.424,1784
2020-01-01 12:01:10.432,1905
2020-01-01 12:01:10.440,2046
2020-01-01 12:01:10.448,2192
2020-01-01 12:01:10.456,2336
2020-01-01 12:01:10.464,2472
2020-01-01 12:01:10.472,2598
2020-01-01 12:01:10.480,2712
2020-01-01 12:01:10.488,2811
2020-01-01 12:01:10.496,2895
2020-01-01 12:01:10.504,2965
2020-01-01 12:01:10.512,3023
2020-01-01 12:01:10.520,3063
2020-01-01 12:01:10.528,3091
2020-01-01 12:01:10.536,3120
2020-01-01 12:01:10.544,3147
2020-01-01 12:01:10.552,3170
2020-01-01 12:01:10.560,3186
2020-01-01 12:01:10.568,3196
2020-01-01 12:01:10.576,3199
2020-01-01 12:01:10.584,3193
2020-01-01 12:01:10.592,3177
2020-01-01 12:01:10.600,3150
2020-01-01 12:01:10.608,3113
2020-01-01 12:01:10.616,3039
2020-01-01 12:01:10.624,2983
2020-01-01 12:01:10.632,2920
2020-01-01 12:01:10.640,2816
2020-01-01 12:01:10.648,2745
2020-01-01 12:01:10.656,2677
2020-01-01 12:01:10.664,2614
2020-01-01 12:01:10.672,2557
2020-01-01 12:01:10.680,2507
2020-01-01 12:01:10.688,2464
2020-01-01 12:01:10.696,2425
2020-01-01 12:01:10.704,2390
2020-01-01 12:01:10.712,2361
2020-01-01 12:01:10.720,2337
2020-01-01 12:01:10.728,2314
2020-01-01 12:01:10.736,2290
2020-01-01 12:01:10.744,2265
2020-01-01 12:01:10.752,2239
2020-01-01 12:01:10.760,2213
2020-01-01 12:01:10.768,2184
2020-01-01 12:01:10.776,2154
2020-01-01 12:01:10.784,2122
2020-01-01 12:01:10.792,2088
2020-01-01 12:01:10.800,2053
2020-01-01 12:01:10.808,2017
2020-01-01 12:01:10.816,1985
2020-01-01 12:01:10.824,1954
2020-01-01 12:01:10.832,1919
2020-01-01 12:01:10.840,1884
2020-01-01 12:01:10.848,1848
2020-01-01 12:01:10.856,1813
2020-01-01 12:01:10.864,1777
2020-01-01 12:01:10.872,1739
2020-01-01 12:01:10.880,1699
2020-01-01 12:01:10.888,1657
2020-01-01 12:01:10.896,1594
2020-01-01 12:01:10.904,1555
2020-01-01 12:01:10.912,1522
2020-01-01 12:01:10.920,1471
2020-01-01 12:01:10.928,1436
2020-01-01 12:01:10.936,1400
2020-01-01 12:01:10.944,1367
2020-01-01 12:01:10.952,1338
2020-01-01 12:01:10.960,1311
2020-01-01 12:01:10.968,1286
2020-01-01 12:01:10.976,1263
2020-01-01 12:01:10.984,1244
2020-01-01 12:01:10.992,1227
2020-01-01 12:01:11.000,1213
2020-01-01 12:01:11.008,1206
2020-01-01 12:01:11.016,1204
2020-01-01 12:01:11.024,1202
2020-01-01 12:01:11.032,1201
2020-01-01 12:01:11.040,1202
2020-01-01 12:01:11.048,1206
2020-01-01 12:01:11.056,1212
2020-01-01 12:01:11.064,1219
2020-01-01 12:01:11.072,1228
2020-01-01 12:01:11.080,1238
2020-01-01 12:01:11.088,1250
2020-01-01 12:01:11.096,1265
2020-01-01 12:01:11.104,1282
2020-01-01 12:01:11.112,1298
2020-01-01 12:01:11.120,1312
2020-01-01 12:01:11.128,1324
2020-01-01 12:01:11.136,1333
2020-01-01 12:01:11.144,1346
2020-01-01 12:01:11.152,1353
2020-01-01 12:01:11.160,1360
2020-01-01 12:01:11.168,1371
2020-01-01 12:01:11.176,1381
2020-01-01 12:01:11.184,1397
2020-01-01 12:01:11.192,1422
2020-01-01 12:01:11.200,1454
2020-01-01 12:01:11.208,1497
2020-01-01 12:01:11.216,1559
2020-01-01 12:01:11.224,1640
2020-01-01 12:01:11.232,1739
2020-01-01 12:01:11.240,1851
2020-01-01 12:01:11.248,1973
2020-01-01 12:01:11.256,2099
2020-01-01 12:01:11.264,2223
2020-01-01 12:01:11.272,2341
2020-01-01 12:01:11.280,2450
2020-01-01 12:01:11.288,2547
2020-01-01 12:01:11.296,2619
2020-01-01 12:01:11.304,2673
2020-01-01 12:01:11.312,2723
2020-01-01 12:01:11.320,2765
2020-01-01 12:01:11.328,2799
2020-01-01 12:01:11.336,2824
2020-01-01 12:01:11.344,2840
2020-01-01 12:01:11.352,2848
2020-01-01 12:01:11.360,2849
2020-01-01 12:01:11.368,2843
2020-01-01 12:01:11.376,2832
2020-01-01 12:01:11.384,2815
2020-01-01 12:01:11.392,2793
2020-01-01 12:01:11.400,2768
2020-01-01 12:01:11.408,2740
2020-01-01 12:01:11.416,2706
2020-01-01 12:01:11.424,2665
2020-01-01 12:01:11.432,2619
2020-01-01 12:01:11.440,2565
2020-01-01 12:01:11.448,2504
2020-01-01 12:01:11.456,2439
2020-01-01 12:01:11.464,2372
2020-01-01 12:01:11.472,2307
2020-01-01 12:01:11.480,2245
2020-01-01 12:01:11.488,2187
2020-01-01 12:01:11.496,2139
2020-01-01 12:01:11.504,2098
2020-01-01 12:01:11.512,2058
2020-01-01 12:01:11.520,2022
2020-01-01 12:01:11.528,1992
2020-01-01 12:01:11.536,1966
2020-01-01 12:01:11.544,1944
2020-01-01 12:01:11.552,1922
2020-01-01 12:01:11.560,1900
2020-01-01 12:01:11.568,1876
2020-01-01 12:01:11.576,1848
2020-01-01 12:01:11.584,1816
2020-01-01 12:01:11.592,1782
2020-01-01 12:01:11.600,1750
2020-01-01 12:01:11.608,1720
2020-01-01 12:01:11.616,1686
2020-01-01 12:01:11.624,1651
2020-01-01 12:01:11.632,1616
2020-01-01 12:01:11.640,1580
2020-01-01 12:01:11.648,1545
2020-01-01 12:01:11.656,1510
2020-01-01 12:01:11.664,1475
2020-01-01 12:01:11.672,1443
2020-01-01 12:01:11.680,1412
2020-01-01 12:01:11.688,1380
2020-01-01 12:01:11.696,1355
2020-01-01 12:01:11.704,1335
2020-01-01 12:01:11.712,1311
2020-01-01 12:01:11.720,1285
2020-01-01 12:01:11.728,1259
2020-01-01 12:01:11.736,1235
2020-01-01 12:01:11.744,1213
2020-01-01 12:01:11.752,1194
2020-01-01 12:01:11.760,1175
2020-01-01 12:01:11.768,1155
2020-01-01 12:01:11.776,1136
2020-01-01 12:01:11.784,1118
2020-01-01 12:01:11.792,1100
2020-01-01 12:01:11.800,1088
2020-01-01 12:01:11.808,1079
2020-01-01 12:01:11.816,1067
2020-01-01 12:01:11.824,1055
2020-01-01 12:01:11.832,1043
2020-01-01 12:01:11.840,1030
2020-01-01 12:01:11.848,1018
2020-01-01 12:01:11.856,1008
2020-01-01 12:01:11.864,999
2020-01-01 12:01:11.872,991
2020-01-01 12:01:11.880,984
2020-01-01 12:01:11.888,976
2020-01-01 12:01:11.896,971
2020-01-01 12:01:11.904,967
